4	222	0	-2	-1	-4	0	-1	-4	0	-4	-2	-1	-3	-1	-2	-1	-1	-844
4	222	1	-3	-2	-2	-1	-2	-1	2	-1	-2	-1	0	-1	-3	-1	-5	-829
4	222	2	-2	-2	-3	0	-2	-2	1	-4	-2	-2	0	0	-4	-3	-2	-833
4	222	3	-3	-1	-4	0	-1	-3	1	-3	-2	-4	-1	-1	-4	-3	-2	-834
4	222	4	-3	-2	-3	-2	-1	-2	2	-3	-2	-1	1	-2	-1	-2	-5	-827
4	222	5	-2	1	-2	-1	-1	-1	1	-2	-2	-2	-2	-2	-4	-3	-2	-803
4	222	6	-3	-1	-4	-1	-2	-4	1	-2	-3	-4	-1	-3	-2	-2	-2	-810
4	222	7	-3	0	-2	-2	-1	-4	-1	-2	0	-3	-1	-1	-3	-1	-2	-822
4	222	8	-2	0	-4	-3	-2	-3	1	-5	-2	-4	-1	0	-2	-2	-2	-805
4	222	9	-5	-1	-4	-1	0	0	1	-4	-2	-3	-3	-2	-3	-3	-4	-805
4	222	10	-4	-1	-2	-2	-2	-2	-2	-2	-2	-4	-2	-3	-4	-4	-2	-816
4	222	11	-3	-1	-4	-3	-2	-2	1	-2	-5	-3	-1	-2	-4	-2	-2	-814
4	222	12	-3	-1	-3	-3	-2	-1	2	-2	-4	-2	-3	-4	-5	-2	-2	-797
4	222	13	-3	-2	-1	-3	-2	-3	0	-1	-2	-1	0	-1	-2	-1	-3	-805
4	222	14	-2	-1	-1	-1	-4	-4	-3	-2	-3	-2	-1	-2	-2	-2	-2	-805
4	222	15	-3	-1	-3	0	-1	-4	0	-2	-3	-3	0	-3	-2	-2	-4	-803
4	222	16	-3	-1	-1	0	-1	-2	2	-1	-2	-3	0	-2	-3	-2	-4	-782
4	222	17	-2	-1	-4	-1	-2	-3	0	-2	-1	-2	-2	-2	-1	-2	-4	-798
4	222	18	-3	-2	-2	-1	-2	-2	-1	-4	-3	-2	-1	-2	-3	-2	-3	-794
4	222	19	-4	-3	-3	-1	-1	-4	0	-3	-2	-1	-2	0	-4	-3	-3	-795
4	222	20	-3	-1	-2	-1	0	-2	-1	-2	-2	-3	-2	-4	-3	-2	-3	-804
4	222	21	-4	0	-1	0	-2	-4	0	-4	-2	-1	-2	-4	-3	-4	-3	-799
4	222	22	-4	-1	-3	-1	-1	-5	0	-2	-2	-4	0	-2	-2	-1	-2	-795
4	222	23	-3	-1	-4	0	-2	-1	2	-4	-3	-3	-2	-2	-3	-4	-5	-800
4	222	24	-3	-1	-3	0	-1	-1	-1	-2	-4	-2	0	-3	-3	-3	-3	-807
4	222	25	-2	-1	-2	-2	0	-4	0	-2	-4	-2	-1	-1	-1	-1	-3	-808
4	222	26	-3	-4	-2	0	1	-2	1	-2	-2	-1	-2	-2	-4	-2	-2	-805
4	222	27	-2	-1	-3	-2	1	-3	1	-4	-2	-4	-4	-3	-4	-2	-2	-814
4	222	28	-3	-1	-2	-2	0	-2	0	-2	-3	-2	-1	-2	-4	-2	-3	-816
4	222	29	-3	-3	-3	-2	-1	-3	-1	-5	-1	-2	0	-1	-2	-1	-2	-806
4	222	30	-4	-1	-2	-2	0	-2	0	-3	-2	-4	-2	1	-3	-2	-2	-818
4	222	31	-2	-1	-4	-1	2	-3	1	-4	-5	-3	-1	-2	-4	-5	-3	-702
4	223	32	-2	-1	-4	-2	0	-1	-1	-1	-3	-2	-1	-1	3	-1	-2	-843
4	223	33	-3	-1	-2	0	0	-1	-3	-1	-3	-2	-3	0	3	-1	-1	-826
4	223	34	-3	-1	-1	0	0	-2	1	-1	-3	-1	-1	-1	2	-4	-1	-828
4	223	35	-2	-3	-3	-2	-2	-4	-1	-1	-2	-2	-1	-2	2	-1	0	-816
4	223	36	-2	-2	-1	0	0	-3	-1	-2	-3	-1	-1	-2	2	-2	-1	-832
4	223	37	-4	-1	-1	0	1	-2	0	-4	-3	-4	-2	-1	-1	-2	-3	-824
4	223	38	-1	-1	-1	-2	-1	-1	0	0	-3	-2	0	-1	0	-1	-1	-814
4	223	39	-1	-1	-1	0	-2	-1	1	-2	-1	-3	-1	-2	0	-1	-1	-820
4	223	40	-2	-3	-2	0	2	-2	-1	-2	-2	-4	-1	-3	0	-1	-2	-818
4	223	41	-4	-3	-4	1	1	0	-1	-1	-2	-5	-3	0	0	-1	-3	-812
4	223	42	-3	0	-1	-1	1	0	-2	-1	-3	-1	0	0	-1	-1	0	-820
4	223	43	-1	0	-3	0	2	-1	-4	-4	-1	-2	-1	-2	1	0	0	-823
4	223	44	-4	-4	-4	1	1	-2	-1	-1	-4	-4	-1	-1	-1	-3	-1	-799
4	223	45	-1	-1	-2	1	0	0	0	-3	-4	-1	-1	-2	-1	-1	-2	-790
4	223	46	-1	-3	-1	-1	1	-1	-2	-1	-2	-2	-2	-1	-1	-3	-1	-787
4	223	47	-2	-3	-2	-1	1	-2	-1	-2	-2	-2	-1	-1	-1	-1	-3	-788
4	223	48	-5	-2	-2	0	0	-4	0	-2	-4	-3	-1	-4	-1	0	-2	-789
4	223	49	-2	-1	-2	-3	1	-1	-1	-3	-4	-3	-1	-1	-1	-4	-4	-790
4	223	50	-2	-1	-2	0	1	-4	-1	-1	-2	-1	0	-3	-1	-2	-3	-810
4	223	51	-2	-2	-2	-1	1	-3	-2	-3	-2	-1	0	-1	0	-3	-1	-793
4	223	52	-2	-4	-3	-1	2	-2	0	-3	-3	-1	0	-2	0	-2	-1	-798
4	223	53	-4	-1	-1	-1	0	-3	1	-2	-1	-2	-2	-1	1	-3	-2	-792
4	223	54	-2	-1	-1	-1	2	-4	1	-2	0	-2	-2	-3	1	-1	0	-806
4	223	55	-2	-1	-1	0	0	-2	0	-1	-1	-2	-3	-1	2	-2	-2	-806
4	223	56	-3	-1	-1	0	-1	-3	1	-3	-3	-1	-2	-3	0	-1	-1	-814
4	223	57	-2	-3	-2	-1	2	-2	1	-2	-2	-3	-1	-4	1	-3	-2	-807
4	223	58	-3	-3	-2	1	0	-3	-1	-2	-2	-1	-2	-1	0	-1	-3	-814
4	223	59	-2	-4	-1	0	0	-3	1	-3	-2	-1	-3	-3	0	-1	-1	-809
4	223	60	-2	-1	-1	-1	2	-1	1	-2	-1	-2	-2	-4	0	-5	-1	-802
