1	0	0	-1	-4	0	-1	-3	0	-2	-3	-2	0	-1	-2	-1	-3	-2	-3
1	0	1	-1	-2	0	-1	-1	-2	-2	-3	-1	-3	-1	-3	-2	-4	-2	0
1	0	2	0	-1	-2	-3	-2	-4	-2	-1	-2	-2	0	-2	-2	-3	-2	-2
1	0	3	0	-2	-2	-1	-2	-4	-1	-3	-1	-1	1	-3	-1	-1	-3	-5
1	0	4	-2	-3	0	-4	-1	-1	-1	-3	-5	-3	-3	-2	-4	-2	-1	3
1	0	5	-1	-1	-2	-3	-2	-3	-1	-3	0	0	0	-3	-2	-3	-1	1
1	0	6	-3	-3	-1	-3	0	-1	-2	-1	-2	-4	-2	-1	-2	-3	-2	1
1	0	7	-2	-1	-1	-2	-2	-3	-2	-3	-2	-3	-3	-3	-3	-1	-2	2
1	0	8	0	-2	0	-1	-2	-2	-6	-2	-2	-4	-2	-2	-1	-1	-3	2
1	0	9	-4	-4	-2	-4	-2	-2	-3	-3	-1	-4	-2	-2	-1	-2	-1	-1
1	0	10	0	-3	0	-1	0	-2	-3	-4	-4	-3	-3	-2	-2	-3	-2	2
1	0	11	-1	-3	0	-3	-3	-2	-3	-2	-4	0	-2	-1	-3	-4	-1	1
1	0	12	-2	0	-1	-1	-2	-4	-4	-4	-2	-1	-2	-3	-2	-3	-3	-2
1	0	13	-4	-3	-2	-1	-1	-1	-4	-2	-3	-1	-2	0	-2	-2	-3	-1
1	0	14	-2	-2	0	-1	-2	-2	-1	-2	-2	-2	-1	-2	-1	-2	-3	-2
1	0	15	0	-2	0	-1	-1	-2	-4	-2	-3	-2	0	-4	-4	-4	-1	0
1	0	16	0	-3	0	-2	-4	-1	-2	-2	-2	-1	-1	0	-3	-2	-2	-1
1	0	17	-2	-1	1	0	-1	-1	0	-2	-3	-2	-2	-1	-2	-2	-4	-2
1	0	18	0	-2	-2	0	-2	-4	-5	-2	-1	-3	-1	-2	-3	-4	-1	-2
1	0	19	-3	-1	0	-2	-2	-4	-4	-1	-3	-2	0	-1	-2	-1	-2	-5
1	0	20	-2	-1	-2	-2	-1	0	-1	-1	-1	-1	-3	-2	-1	-4	-2	-4
1	0	21	-2	-3	1	-2	-1	-2	-3	-2	-1	-2	-2	-2	-2	-3	-4	-2
1	0	22	0	-3	-1	-2	-2	-1	-2	-4	-4	-4	-1	-1	-2	-2	-2	-2
1	0	23	-1	-3	-1	-4	-2	-1	-1	-3	-1	-4	-3	-3	-1	-4	-2	0
1	0	24	-1	-2	0	-2	-1	-2	-3	-1	-3	-4	-2	-2	-3	-2	-1	0
1	0	25	-1	-1	-1	0	-4	-3	-4	0	-3	-1	-2	-4	-2	-2	-1	-3
1	0	26	-1	-3	1	-1	-1	-3	-3	-4	-4	-1	0	-4	-4	-1	-1	-1
1	0	27	-3	0	1	-1	-3	-3	0	-3	-3	-3	-1	-4	-3	-2	-1	-1
1	0	28	-1	-1	-2	-3	-1	-1	-1	-3	-2	-3	-2	-1	-1	-1	-2	-4
1	0	29	-1	-2	-1	-1	-2	0	-1	-2	-2	-2	-2	-1	-1	-2	-3	-5
1	0	30	-2	-3	-4	-1	0	-2	-3	-2	-1	-4	-1	-3	-4	-4	0	-6
1	0	31	-1	-2	0	0	-2	-1	-2	-3	-2	0	0	-3	-1	-1	-2	-6
1	1	32	-1	-1	-1	-2	0	-1	-2	-4	-3	-3	-2	-1	-2	0	-2	-2
1	1	33	-2	0	-1	-2	-3	-2	-3	0	-1	0	-3	-1	-2	-2	0	-4
1	1	34	-2	-2	0	-1	0	-3	-2	-1	-1	-1	-1	-1	-3	-2	-1	0
1	1	35	-1	-1	-1	-3	-1	-3	0	-1	-3	-2	-2	-2	-4	-2	-2	1
1	1	36	-2	-1	-1	-1	-1	-3	-3	-3	-1	-2	-3	-1	-2	-1	-3	-2
1	1	37	-1	-1	-3	-2	0	-2	-1	-1	-2	-4	-4	-3	0	-3	-2	-3
1	1	38	-3	-1	-1	-2	-1	-3	-4	-1	-2	-3	-2	-1	-5	-1	-3	-4
1	1	39	-2	-2	-2	-2	-4	-3	-2	-4	-1	-1	-1	-3	-3	-3	-1	-4
1	1	40	-2	-3	-3	-4	-2	-4	-1	0	-1	-4	-3	-3	-1	-3	1	-1
1	1	41	-4	-2	-2	-3	-2	-4	-3	-2	-2	-2	-2	-1	-2	-1	0	0
1	1	42	-1	-1	-2	-2	-4	-4	-3	-2	-3	-1	-1	-2	-4	-3	-3	0
1	1	43	0	-2	-1	-4	-4	-3	-3	-3	-2	-1	-1	-1	-3	-1	-1	0
1	1	44	-2	-4	-4	-2	-2	-1	0	-3	-2	-3	-2	-1	-2	-2	-1	0
1	1	45	-2	-1	-1	-2	-2	0	-2	-1	-1	-2	-2	-2	-3	-4	-1	-1
1	1	46	-2	-1	-3	-1	-2	-2	-1	-4	-3	-2	-1	-4	-4	-1	-1	0
1	1	47	-1	-3	-1	-1	-2	-3	-2	-1	0	-3	-4	-1	-2	-2	0	0
1	1	48	-1	-1	-1	-3	-3	-2	-2	-2	-3	-3	-3	-1	-3	-1	0	-2
1	1	49	-1	-2	-1	-1	-1	-1	-4	-2	-1	-3	-3	-1	-2	-4	0	-2
1	1	50	-3	-2	-2	-2	-2	-1	-1	-2	-2	-2	0	0	-4	-3	-3	-2
1	1	51	-2	-2	-2	-4	-4	-2	-2	-2	0	-1	-2	-1	-1	-4	-4	-3
1	1	52	-4	-3	-1	0	0	-1	-1	-1	-2	-3	-4	-2	-1	-4	-3	2
1	1	53	-3	0	0	-1	-3	-1	-3	-1	-1	-1	-2	-1	-1	-3	-1	1
1	1	54	-1	-1	-3	-4	-3	-2	-2	-2	-2	-3	-3	-4	-1	-2	-1	0
1	1	55	-1	-3	-2	-2	1	-1	0	-3	-3	-1	-4	-2	-1	-2	-3	-1
1	1	56	-2	-1	-1	-1	-1	-1	-1	-3	-1	-3	-1	-2	0	-1	-4	-2
1	1	57	-1	-1	-1	-2	-2	-4	-1	-2	0	-1	0	-2	-2	-2	-1	0
1	1	58	-2	-1	-1	-1	-2	-1	-2	-2	-1	-4	-3	-1	-1	-1	0	0
1	1	59	-2	-1	-2	-1	0	1	-1	-1	-2	-4	-1	-2	-3	-1	-2	0
1	1	60	-1	-2	0	-2	-3	-3	-3	-2	-3	-1	-3	-1	-1	-1	-2	-1
1	1	61	-3	-2	-2	-4	-2	-2	-4	-3	-4	-3	-2	-1	-1	-3	0	0
1	1	62	0	-3	0	1	1	2	3	0	-2	-1	-2	-4	-2	-4	-2	-1
1	1	63	-2	-3	-2	-2	-2	-2	-3	-1	1	-1	-1	0	-2	0	-1	-2
1	2	64	0	-3	1	-1	-1	0	-1	-3	-2	-1	-2	0	0	-1	0	-4
1	2	65	-1	-2	0	0	-3	-1	0	-1	0	0	-1	-2	0	-3	0	-3
